0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Flood,,Km2,66.3,78.9,65.1,73.2,0.0,15.0,7.3,170.0,65.16,93.93,76.45,,0.0,90.0,1018.5,0.0
Flood,,Km2,,,,,,,,,,,,,0.0,,,
Flood,,Km2,68.1,78.9,66.7,73.0,3.4,15.0,8.4,210.0,65.37,93.98,81.27,,0.0,96.7,1017.6,0.0
Flood,,Km2,69.5,82.5,64.5,77.6,5.8,15.0,9.6,273.33,51.26,89.45,66.2,,0.0,90.0,1014.9,0.0
Flood,,Km2,,,,,,,,,,,,,0.0,,,
Flood,,Km2,,,,,,,,,,,,,0.0,,,
Flood,,Km2,80.7,87.9,60.9,84.6,9.2,17.2,13.6,208.33,40.46,54.35,45.17,,0.0,50.0,1016.1,0.0
Flood,,Km2,64.5,80.7,63.8,73.6,0.0,12.8,5.8,337.5,57.89,93.89,72.82,,0.0,83.3,1015.7,0.0
Flood,,Km2,,,,,,,,,,,,,0.0,,,
Flood,,Km2,70.4,77.1,65.3,74.9,5.8,10.3,8.1,156.67,65.16,88.38,72.9,,0.0,90.0,1015.6,0.0
Flood,,Km2,64.5,82.5,64.1,76.3,0.0,11.4,8.0,262.5,54.6,93.89,67.7,,0.0,78.9,1016.8,0.0
Flood,,Km2,,,,,,,,,,,,,0.0,,,
Flood,,Km2,64.5,77.1,63.4,70.6,5.8,9.2,7.1,123.33,65.16,93.89,79.06,Fog,0.0,70.0,1018.3,0.0
Flood,,Km2,64.5,84.3,64.3,77.2,3.4,20.8,12.3,194.29,51.52,93.89,66.22,,0.0,82.5,1016.9,0.0
Flood,,Km2,65.4,80.7,65.3,73.1,4.7,16.1,11.4,148.89,61.62,94.5,77.27,"Thunderstorm Without Precipitation, Sky Unchanged",0.0,93.3,1017.7,0.0
Mass movement (wet),,,64.5,75.3,64.0,68.8,0.0,9.2,2.9,226.67,68.98,100.0,85.59,"Rain, Thunderstorm, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing",0.1,90.0,1018.1,12.5
Mass movement (wet),,,62.7,75.3,63.8,67.0,0.0,9.2,3.2,100.0,64.94,100.0,90.48,"Thunderstorm, Fog, Rain Showers, Light Rain",0.79,85.0,1019.3,23.08
Mass movement (wet),,,62.7,78.0,63.7,67.8,0.0,4.7,1.5,165.0,58.63,100.0,88.39,"Thunderstorm Without Precipitation, Fog",0.0,90.0,1019.5,0.0
Flood,2760.0,Km2,77.1,77.1,66.5,77.1,8.9,8.9,8.9,230.0,69.8,69.8,69.8,,0.0,90.0,,0.0
Flood,2760.0,Km2,74.4,77.6,66.6,76.0,6.7,8.9,7.8,225.0,71.61,74.02,72.81,,0.0,90.0,,0.0
Flood,2760.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,18300.0,Km2,74.4,75.9,74.0,75.4,1.1,12.7,5.1,43.79,91.39,100.0,95.48,"Rain, Heavy Rain, Light Rain",2.79,92.4,1010.1,16.67
Flood,18300.0,Km2,73.9,80.2,73.8,76.5,1.7,11.5,4.9,56.0,82.47,98.47,91.43,"Rain, Light Rain, Sky Coverage Decreasing",1.34,94.5,1009.7,12.5
Earthquake,5.8,Richter,24.5,34.4,25.5,29.2,0.0,4.5,1.3,295.0,61.95,96.38,86.85,"Snow Showers, Mist, Fog, Snow",0.08,66.7,,14.29
Earthquake,4.1,Richter,,,,,,,,,,,,,0.0,,,
Earthquake,6.3,Richter,79.4,97.4,73.6,87.0,0.0,17.2,6.8,246.0,39.89,90.39,67.32,"Precipitation In Vicinity, Light Rain, Smoke Or Haze",0.02,46.3,,12.5
Flood,,Km2,76.2,83.0,69.9,79.6,0.0,2.2,1.1,330.0,64.64,80.88,72.76,Precipitation In Vicinity,0.0,90.0,,0.0
Flood,,Km2,,,,,,,,,,,,,0.0,,,
Flood,10420.0,Km2,58.4,60.2,58.3,59.4,3.4,11.4,7.2,90.0,93.12,98.1,96.02,Rain Showers,1.62,93.3,,33.33
Flood,10420.0,Km2,57.5,70.4,56.9,63.1,3.4,10.3,7.2,92.5,66.47,91.89,81.11,"Rain Showers, Sky Coverage Increasing",0.12,90.0,,25.0
Flood,10420.0,Km2,56.6,63.2,58.1,59.9,3.4,28.9,12.6,90.0,89.18,98.07,93.72,Rain Showers,0.02,72.5,,50.0
Mass movement (wet),,,77.6,84.5,77.2,81.3,0.0,9.2,2.9,113.33,79.07,97.07,87.86,"Precipitation In Vicinity, Rain",0.39,58.3,,50.0
Mass movement (wet),,,77.1,84.8,76.5,80.6,0.0,3.4,1.4,180.0,77.71,95.9,87.61,"Precipitation In Vicinity, Rain, Light Rain",0.04,77.5,,25.0
Mass movement (wet),,,77.6,80.9,77.5,79.3,3.4,5.8,4.6,290.0,92.62,95.34,94.07,"Rain, Light Rain",0.37,93.3,,100.0
Flood,1600.0,Km2,75.3,75.3,73.5,75.3,2.2,2.2,2.2,,94.15,94.15,94.15,,0.0,100.0,1008.1,0.0
Flood,1600.0,Km2,73.5,86.1,73.9,81.0,3.4,13.9,7.8,219.15,66.19,94.11,79.53,,0.0,57.6,1010.3,0.0
Flood,1600.0,Km2,75.3,86.1,74.5,80.3,0.0,11.4,6.3,231.88,66.19,100.0,82.87,,0.0,59.6,1010.0,0.0
Flood,1600.0,Km2,77.1,82.5,75.1,79.2,0.0,15.0,6.0,242.5,78.93,94.19,87.45,,0.0,80.0,1009.9,0.0
Flood,1600.0,Km2,75.3,86.1,74.6,80.5,0.0,6.9,4.2,237.0,70.3,94.15,82.78,,0.0,74.3,1007.8,0.0
Flood,1600.0,Km2,71.7,80.7,72.6,75.6,0.0,11.4,3.8,117.5,78.65,100.0,90.78,"Rain, Light Rain",0.0,75.0,1010.7,0.0
Flood,1600.0,Km2,73.5,84.3,73.3,77.5,2.2,11.4,5.3,214.44,74.31,100.0,88.11,,0.0,65.3,1011.4,0.0
Flood,1600.0,Km2,77.1,82.5,74.7,80.3,2.2,11.4,7.7,262.5,78.79,94.19,83.34,,0.0,62.0,1010.6,0.0
Flood,1600.0,Km2,75.3,84.8,74.4,78.1,0.0,9.2,4.5,171.25,68.08,100.0,89.18,"Rain, Sky Unchanged",0.0,78.6,1011.3,0.0
Flood,,Km2,,,,,,,,,,,,,0.0,,,
Flood,,Km2,,,,,,,,,,,,,0.0,,,
Flood,1340.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,438800.0,Km2,64.7,86.1,67.1,72.7,4.7,12.8,7.7,130.0,58.59,100.0,83.82,"Lightning Without Thunder, Thunderstorm Without Precipitation",0.0,74.6,1015.7,0.0
Flood,3220.0,Km2,66.8,73.5,68.1,70.0,0.0,9.2,3.2,295.0,88.99,98.76,94.03,"Precipitation In Vicinity, Rain, Light Rain, Smoke Or Haze",0.0,96.0,,0.0
Flood,3220.0,Km2,66.8,67.4,66.4,67.0,0.0,11.4,6.6,246.67,93.95,100.0,98.02,"Rain, Thunderstorm",0.0,100.0,,0.0
Flood,3220.0,Km2,66.3,66.5,65.9,66.4,2.2,16.1,8.9,256.0,93.93,100.0,98.54,Light Rain,0.0,100.0,,0.0
Flood,3220.0,Km2,66.3,68.1,67.1,67.2,0.0,8.1,5.5,245.0,98.76,100.0,99.75,"Rain, Thunderstorm Without Precipitation, Light Rain",0.0,100.0,,0.0
Flood,3220.0,Km2,67.4,68.6,67.9,68.0,0.0,18.3,10.1,273.33,98.77,100.0,99.54,"Thunderstorm, Light Rain",0.0,100.0,,0.0
Flood,3220.0,Km2,66.3,80.3,68.1,69.9,13.9,34.4,20.4,280.0,82.16,100.0,94.62,"Precipitation In Vicinity, Light Rain",0.0,96.7,1003.4,0.0
Flood,3220.0,Km2,66.5,66.8,66.2,66.7,8.1,28.9,19.2,270.0,96.32,100.0,98.16,"Thunderstorm, Light Rain",0.0,100.0,,0.0
Flood,3220.0,Km2,66.3,68.3,67.1,67.6,9.2,15.0,11.5,292.5,96.95,100.0,98.16,"Precipitation In Vicinity, Fog, Light Rain",0.0,96.7,,0.0
Flood,3220.0,Km2,64.1,74.6,63.1,69.7,0.0,8.1,5.3,267.5,74.62,85.47,79.69,Smoke Or Haze,0.0,48.0,,0.0
Flood,3220.0,Km2,63.8,73.1,63.1,70.0,0.0,6.9,2.8,280.0,72.97,89.2,81.3,Smoke Or Haze,0.0,62.0,,0.0
Earthquake,6.3,Richter,73.5,78.2,72.5,75.9,0.0,3.4,1.1,50.0,83.53,94.68,89.13,,0.0,56.7,,0.0
Earthquake,6.7,Richter,43.1,59.9,49.9,53.2,0.3,18.1,6.7,251.46,76.19,97.96,88.69,"Drizzle, Mist, Rain, Rain Showers, Light Rain, Sky Coverage Increasing, Smoke Or Haze",1.14,79.3,1004.4,16.67
Flood,59870.0,Km2,61.4,77.1,59.0,69.2,2.2,16.1,8.4,138.44,48.48,100.0,72.34,"Mist, Rain Showers, Light Rain",0.0,45.1,1012.4,0.0
Flood,59870.0,Km2,57.8,75.0,58.9,65.9,3.4,11.4,7.1,132.38,50.32,100.0,80.18,"Mist, Precipitation In Vicinity, Dust storm, Heavy Rain, Light Rain, Smoke Or Haze",0.0,49.0,,0.0
Flood,59870.0,Km2,61.4,78.0,58.8,68.0,3.4,15.0,8.5,133.5,43.85,100.0,75.48,"Mist, Precipitation In Vicinity, Thunderstorm Without Precipitation, Smoke Or Haze",0.0,52.8,,0.0
Flood,59870.0,Km2,60.9,78.9,57.8,68.4,0.0,13.9,6.8,122.71,40.66,88.17,71.03,Mist,0.0,35.4,,0.0
Flood,59870.0,Km2,59.6,78.3,51.5,68.9,3.4,10.1,7.2,138.11,38.52,74.15,55.54,,0.0,15.2,1014.9,0.0
Flood,59870.0,Km2,58.7,82.7,54.8,68.9,4.7,12.8,6.7,141.88,34.77,87.46,64.46,"Lightning Without Thunder, Rain, Smoke Or Haze",0.0,34.9,,0.0
Flood,59870.0,Km2,57.5,75.5,59.7,68.2,2.1,8.0,5.5,218.38,59.92,100.0,75.4,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Sky Unchanged",0.0,52.5,1015.9,0.0
Flood,59870.0,Km2,57.5,77.6,60.7,66.2,0.0,12.7,4.8,141.57,51.38,100.0,84.14,"Lightning Without Thunder, Mist, Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Smoke Or Haze",0.0,49.4,,0.0
Flood,304100.0,Km2,,,,,,,,,,,,,0.0,,,
Storm,,Kph,62.7,70.4,57.0,66.4,0.0,16.0,8.5,106.87,64.08,82.52,71.85,"Light Drizzle, Rain Showers",0.0,73.3,1016.6,4.17
Storm,,Kph,59.2,80.4,59.6,67.6,1.1,17.2,8.1,167.5,51.07,88.02,76.76,,0.0,58.7,1009.3,0.0
Storm,,Kph,62.7,69.5,59.6,65.4,12.8,30.0,22.0,280.0,68.86,92.55,81.83,"Drizzle, Precipitation In Vicinity, Rain Showers",0.0,88.2,1004.0,4.35
Flood,7100.0,Km2,48.5,62.7,47.8,54.6,0.0,27.5,17.5,327.2,59.29,96.75,78.62,"Thunderstorm, Rain, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.79,86.6,1012.4,12.5
Flood,7100.0,Km2,47.0,66.3,47.2,57.4,4.7,36.9,17.8,300.13,51.76,92.8,69.9,"Rain, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Increasing",0.0,75.6,1016.2,0.0
Flood,7100.0,Km2,47.0,66.3,48.3,56.3,0.0,32.2,16.0,306.86,55.67,95.41,75.76,"Thunderstorm, Rain, Rain Showers, Light Rain, Sky Coverage Increasing",0.04,86.5,1015.0,6.25
Flood,290.0,Km2,77.7,91.4,77.3,83.0,0.0,4.9,1.2,160.25,61.36,97.98,83.99,"Lightning Without Thunder, Mist, Thunderstorm, Sky Coverage Increasing",0.04,67.0,1011.2,10.0
Flood,290.0,Km2,76.3,94.1,75.8,85.6,0.0,9.2,2.7,104.33,57.18,98.02,74.1,"Mist, Thunderstorm, Sky Unchanged",0.04,35.4,1008.2,15.38
Earthquake,6.2,Richter,37.7,54.8,33.3,44.2,0.0,9.2,4.6,140.0,36.53,96.52,70.93,,0.01,16.7,1018.5,33.33
Flood,,Km2,,,,,,,,,,,,,0.0,,,
Flood,69990.0,Km2,78.2,88.5,71.9,82.4,8.1,24.2,14.8,51.36,55.33,83.57,71.32,Smoke Or Haze,0.0,19.1,1010.0,0.0
Flood,69990.0,Km2,78.5,91.5,72.3,82.5,8.1,18.3,12.4,30.78,55.58,86.11,72.26,"Mist, Smoke Or Haze",0.0,7.0,1009.9,0.0
Flood,69990.0,Km2,77.1,89.7,73.4,81.1,2.2,18.3,7.9,71.05,59.06,94.19,78.3,"Mist, Smoke Or Haze",0.0,46.8,1009.4,0.0
Flood,69990.0,Km2,78.2,91.5,74.5,82.7,3.4,26.8,8.7,53.75,52.53,90.7,77.42,"Mist, Smoke Or Haze",0.0,48.5,1009.2,0.0
Flood,69990.0,Km2,77.1,88.3,74.8,81.5,0.0,18.3,7.4,55.26,62.51,94.24,80.9,"Mist, Smoke Or Haze",0.0,49.1,1009.4,0.0
Flood,69990.0,Km2,78.2,88.4,74.1,82.5,2.2,18.3,10.6,74.45,58.83,94.24,76.73,"Mist, Smoke Or Haze",0.0,50.9,1008.8,0.0
Flood,69990.0,Km2,78.2,89.6,72.1,81.9,4.7,27.5,12.7,34.5,55.42,88.76,72.94,Smoke Or Haze,0.0,25.3,1010.0,0.0
Flood,69990.0,Km2,77.1,89.7,71.3,81.6,3.4,23.0,14.3,62.83,49.15,83.46,71.76,Smoke Or Haze,0.0,24.7,1010.4,0.0
Flood,69990.0,Km2,77.1,91.5,73.7,82.3,0.0,23.0,11.1,82.18,55.58,88.68,76.22,Smoke Or Haze,0.0,30.8,1010.2,0.0
Flood,69990.0,Km2,77.8,91.5,73.5,82.0,2.7,19.5,10.1,43.92,55.82,94.24,76.45,Smoke Or Haze,0.0,45.2,1009.4,0.0
Flood,69990.0,Km2,75.3,89.7,73.4,80.5,0.0,15.7,6.9,131.09,59.06,94.19,79.87,"Mist, Smoke Or Haze",0.0,44.9,1008.5,0.0
Flood,69990.0,Km2,77.1,87.9,74.2,81.3,0.0,11.4,6.4,120.48,62.51,89.84,79.56,"Mist, Smoke Or Haze",0.0,71.9,1011.2,0.0
Flood,69990.0,Km2,78.1,89.7,74.3,81.9,4.7,20.8,10.7,34.82,62.51,88.76,78.41,Smoke Or Haze,0.0,65.3,1011.4,0.0
Flood,69990.0,Km2,78.0,88.1,72.6,82.1,5.5,24.6,15.1,62.6,55.33,83.57,73.81,Smoke Or Haze,0.0,25.8,1010.8,0.0
Flood,69990.0,Km2,78.4,90.2,73.3,82.2,2.7,21.9,11.4,51.04,55.58,88.76,75.33,Smoke Or Haze,0.0,25.7,1010.0,0.0
Flood,69990.0,Km2,77.1,91.5,74.0,81.9,2.7,20.8,11.0,46.92,55.82,94.19,77.85,Smoke Or Haze,0.0,31.1,1008.6,0.0
Flood,69990.0,Km2,77.1,89.7,73.3,82.5,3.4,15.7,9.8,70.17,55.58,94.19,74.61,"Mist, Smoke Or Haze",0.0,44.3,1008.1,0.0
Flood,69990.0,Km2,77.1,91.5,73.4,81.4,2.7,15.0,7.6,58.08,55.82,88.68,77.5,"Mist, Smoke Or Haze",0.0,57.4,1008.9,0.0
Flood,69990.0,Km2,77.1,89.7,73.8,81.5,4.7,18.3,11.5,58.78,60.93,94.19,78.12,"Mist, Smoke Or Haze",0.0,53.3,1009.2,0.0
Flood,69990.0,Km2,77.1,87.9,74.3,81.3,3.5,17.2,9.5,52.42,62.51,94.19,80.11,"Precipitation In Vicinity, Smoke Or Haze",0.0,57.7,1009.6,0.0
Flood,69990.0,Km2,75.3,89.7,74.6,81.9,0.0,13.9,6.1,168.42,59.06,94.19,79.4,"Mist, Smoke Or Haze",0.0,65.2,1009.6,0.0
Flood,69990.0,Km2,77.1,91.5,74.2,82.3,2.7,13.9,7.7,81.48,55.82,88.76,77.4,"Mist, Smoke Or Haze",0.0,64.0,1010.1,0.0
Flood,69990.0,Km2,77.1,89.7,73.9,82.6,4.7,18.3,9.1,113.74,58.83,94.19,75.7,Smoke Or Haze,0.0,44.3,1010.2,0.0
Flood,69990.0,Km2,78.9,93.3,75.0,82.7,4.0,20.1,10.3,48.08,56.06,88.76,78.29,Smoke Or Haze,0.0,68.2,1009.8,0.0
Flood,69990.0,Km2,78.9,89.7,73.7,82.4,6.7,21.9,14.0,35.73,59.06,88.76,75.67,Smoke Or Haze,0.0,60.7,1008.5,0.0
Flood,69990.0,Km2,77.1,91.5,74.3,82.6,0.0,21.9,11.5,51.14,59.29,91.43,76.6,"Mist, Smoke Or Haze",0.0,53.5,1008.1,0.0
Flood,69990.0,Km2,78.9,89.7,75.0,83.2,5.8,17.2,12.1,44.58,61.48,88.76,77.06,Smoke Or Haze,0.0,40.8,1008.3,0.0
Flood,69990.0,Km2,79.1,89.7,75.2,84.1,5.4,16.1,10.4,54.09,59.46,85.62,75.3,Smoke Or Haze,0.0,51.0,1008.5,0.0
Flood,69990.0,Km2,78.9,86.3,75.0,81.2,1.3,15.7,9.6,56.5,70.3,88.84,81.95,"Precipitation In Vicinity, Smoke Or Haze",0.0,59.5,1010.0,0.0
Flood,69990.0,Km2,77.1,91.5,75.1,82.2,4.0,17.9,11.6,41.75,59.06,94.19,80.0,Smoke Or Haze,0.0,44.2,1009.0,0.0
Flood,69990.0,Km2,77.1,89.7,75.3,81.9,4.0,13.4,7.7,108.67,62.73,94.19,81.23,"Mist, Precipitation In Vicinity, Smoke Or Haze",0.0,62.7,1009.0,0.0
Flood,69990.0,Km2,77.1,91.5,75.1,83.1,0.0,12.8,6.1,126.0,55.82,94.19,78.05,Smoke Or Haze,0.0,48.9,1009.6,0.0
Flood,69990.0,Km2,78.9,91.5,75.7,83.4,4.5,11.2,7.5,135.62,59.29,90.39,78.5,"Thunderstorm Without Precipitation, Smoke Or Haze",0.0,74.5,1010.8,0.0
Flood,69990.0,Km2,75.3,91.5,76.3,81.1,0.0,13.9,6.8,74.45,59.29,100.0,86.23,"Drizzle, Mist, Light Drizzle, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Light Rain, Smoke Or Haze",0.0,93.4,1012.2,0.0
Flood,69990.0,Km2,77.1,89.7,75.9,81.4,0.0,13.9,5.3,81.22,62.73,94.24,84.25,"Mist, Smoke Or Haze",0.0,72.7,1012.1,0.0
Flood,69990.0,Km2,77.1,95.1,76.5,83.4,0.0,9.2,4.5,111.89,56.29,94.24,81.1,"Mist, Smoke Or Haze",0.0,54.6,1010.5,0.0
Flood,69990.0,Km2,78.9,93.3,76.9,84.7,3.4,9.2,5.8,251.3,59.29,94.24,78.63,"Mist, Smoke Or Haze",0.0,44.4,1010.3,0.0
Flood,69990.0,Km2,78.9,91.8,76.6,84.1,1.8,17.9,6.9,118.55,55.82,94.24,79.06,"Mist, Precipitation In Vicinity, Smoke Or Haze",0.0,50.5,1010.6,0.0
Flood,69990.0,Km2,80.0,91.5,76.6,83.8,2.8,16.1,10.7,33.0,62.94,88.84,79.47,"Mist, Smoke Or Haze",0.0,55.4,1010.3,0.0
Flood,69990.0,Km2,78.9,91.5,76.1,84.0,0.0,18.3,9.9,36.26,59.29,94.28,78.05,"Mist, Fog, Smoke Or Haze",0.0,42.5,1009.5,0.0
Flood,69990.0,Km2,77.1,95.1,75.6,83.2,0.0,15.0,6.4,113.11,56.29,94.24,78.81,"Mist, Smoke Or Haze",0.0,33.4,1010.4,0.0
Flood,69990.0,Km2,78.9,93.3,75.5,84.0,4.0,15.0,8.1,71.04,56.06,88.76,76.81,Smoke Or Haze,0.0,45.4,1010.9,0.0
Flood,69990.0,Km2,78.9,89.7,75.5,83.0,5.4,16.1,12.0,66.0,66.39,88.76,78.63,Smoke Or Haze,0.0,73.2,1009.5,0.0
Flood,69990.0,Km2,79.4,87.7,74.8,82.0,5.8,16.1,9.8,48.9,70.22,83.69,78.86,Smoke Or Haze,0.0,81.8,1008.6,0.0
Flood,69990.0,Km2,76.7,91.7,76.2,83.0,0.0,15.0,7.9,124.86,55.82,97.05,80.9,"Precipitation In Vicinity, Rain, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Light Rain, Smoke Or Haze",0.0,72.6,1009.4,0.0
Flood,69990.0,Km2,78.2,96.9,76.9,82.0,0.0,8.9,5.4,91.56,53.27,94.25,85.66,"Drizzle, Precipitation In Vicinity, Rain, Smoke Or Haze",0.0,81.3,1011.0,0.0
Flood,69990.0,Km2,77.1,89.7,76.4,80.7,0.0,18.3,5.9,115.88,62.73,100.0,87.37,"Mist, Precipitation In Vicinity, Light Drizzle, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Smoke Or Haze",0.0,88.2,1012.2,0.0
Flood,69990.0,Km2,78.9,89.7,76.2,82.6,3.4,16.1,9.2,43.75,62.73,94.24,81.66,Smoke Or Haze,0.0,76.2,1011.6,0.0
Flood,69990.0,Km2,79.8,91.5,76.5,83.9,4.8,17.2,10.6,64.0,59.29,90.52,79.07,"Thunderstorm, Thunderstorm Without Precipitation, Smoke Or Haze",0.0,65.2,1010.9,0.0
Flood,69990.0,Km2,77.1,89.7,76.1,82.8,4.5,13.9,8.3,73.71,62.73,94.24,80.78,Smoke Or Haze,0.0,68.8,1010.4,0.0
Flood,69990.0,Km2,77.1,86.1,76.2,80.5,3.4,13.9,6.0,97.62,74.64,94.24,86.87,"Mist, Light Drizzle, Precipitation In Vicinity, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Smoke Or Haze",0.0,79.8,1010.7,0.0
Flood,69990.0,Km2,77.1,91.5,75.9,80.9,0.0,11.4,6.1,147.9,66.59,95.33,85.41,"Mist, Light Drizzle, Precipitation In Vicinity, Fog, Smoke Or Haze",0.0,86.5,1010.6,0.0
Flood,69990.0,Km2,77.3,85.2,76.3,81.0,0.0,11.4,5.3,118.12,74.47,94.24,85.9,"Mist, Light Drizzle, Fog, Smoke Or Haze",0.0,76.0,1010.8,0.0
Flood,69990.0,Km2,77.6,89.7,75.0,83.7,0.0,13.9,8.1,30.82,62.51,93.08,75.81,"Fog, Smoke Or Haze",0.0,30.3,1011.0,0.0
Flood,69990.0,Km2,77.1,93.3,76.1,84.5,2.7,16.1,7.7,71.18,52.78,94.19,76.95,"Mist, Smoke Or Haze",0.0,40.8,1010.6,0.0
Flood,69990.0,Km2,78.9,89.7,76.5,83.2,4.7,13.9,8.7,64.26,66.59,94.24,80.73,"Mist, Smoke Or Haze",0.0,61.5,1009.3,0.0
Flood,69990.0,Km2,78.9,89.7,75.9,83.1,2.2,13.9,7.9,77.18,62.29,88.84,79.54,Smoke Or Haze,0.0,66.4,1008.9,0.0
Flood,69990.0,Km2,77.1,91.5,76.6,82.2,0.0,12.8,6.1,92.5,62.94,94.24,83.78,"Mist, Precipitation In Vicinity, Smoke Or Haze",0.0,76.5,1009.2,0.0
Flood,69990.0,Km2,77.1,86.8,76.3,81.9,0.0,11.4,5.7,99.05,70.3,100.0,83.78,"Mist, Smoke Or Haze",0.0,71.5,1010.2,0.0
Flood,69990.0,Km2,77.1,89.7,76.8,82.9,0.0,10.3,6.1,97.04,66.19,94.19,82.39,"Mist, Smoke Or Haze",0.0,61.8,1009.5,0.0
Flood,69990.0,Km2,78.9,87.9,77.1,82.9,0.0,9.2,5.4,106.0,73.07,94.24,83.07,"Mist, Light Drizzle, Thunderstorm Without Precipitation, Smoke Or Haze",0.0,57.7,1008.5,0.0
Flood,69990.0,Km2,78.9,93.3,77.3,84.3,2.8,15.0,8.3,40.35,59.51,94.24,80.11,"Mist, Smoke Or Haze",0.0,70.6,1007.5,0.0
Flood,69990.0,Km2,80.7,87.9,77.3,82.5,4.2,11.4,8.3,30.83,74.8,89.91,84.57,"Light Drizzle, Thunderstorm, Rain Showers, Smoke Or Haze",0.0,77.5,1008.1,0.0
Flood,69990.0,Km2,78.2,86.1,77.1,82.0,0.0,10.3,5.1,173.18,74.64,95.94,85.66,"Mist, Light Drizzle, Smoke Or Haze",0.0,75.2,1009.3,0.0
Flood,69990.0,Km2,80.7,91.5,77.9,84.4,2.7,12.8,6.7,114.35,62.94,95.4,81.65,"Mist, Light Drizzle, Smoke Or Haze",0.0,57.8,1009.6,0.0
Flood,69990.0,Km2,80.7,90.0,78.2,84.2,0.0,11.4,5.5,228.27,70.48,94.28,82.68,"Mist, Precipitation In Vicinity, Light Drizzle, Thunderstorm Without Precipitation, Smoke Or Haze",0.0,86.5,1009.6,0.0
Flood,69990.0,Km2,80.7,93.3,78.5,85.3,3.4,15.0,7.7,22.17,59.51,94.28,81.25,"Mist, Smoke Or Haze",0.0,61.1,1009.3,0.0
Flood,69990.0,Km2,82.1,96.9,78.6,86.1,4.0,11.4,8.4,53.08,53.27,88.92,79.39,"Mist, Smoke Or Haze",0.0,64.1,1009.2,0.0
Flood,69990.0,Km2,73.5,84.3,75.8,80.8,0.0,8.9,5.2,189.9,65.99,94.15,85.23,"Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Light Rain, Smoke Or Haze",0.0,83.6,1011.3,0.0
Flood,69990.0,Km2,75.3,91.5,77.0,84.2,0.0,11.4,4.9,93.57,62.94,95.3,79.92,"Mist, Smoke Or Haze",0.0,53.6,1011.2,0.0
Flood,69990.0,Km2,82.5,95.1,78.5,86.5,0.0,12.8,7.5,99.55,56.06,88.92,77.9,"Mist, Precipitation In Vicinity, Thunderstorm Without Precipitation, Smoke Or Haze",0.0,49.5,1009.3,0.0
Flood,69990.0,Km2,77.1,95.1,77.2,85.3,4.5,17.9,8.1,85.5,57.61,88.92,77.8,"Light Rain, Smoke Or Haze",0.0,60.3,1007.9,0.0
Flood,69990.0,Km2,77.1,95.1,76.5,83.3,0.0,11.4,5.4,194.9,59.74,94.24,81.07,"Precipitation In Vicinity, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Smoke Or Haze",0.0,67.8,1009.0,0.0
Flood,69990.0,Km2,78.9,89.7,77.8,82.6,0.0,13.9,5.1,191.37,70.29,94.28,85.99,"Thunderstorm, Fog, Rain Showers, Smoke Or Haze",0.0,74.1,1010.8,0.0
Flood,69990.0,Km2,73.5,87.9,75.2,79.8,0.0,12.8,5.5,210.5,70.3,96.66,86.41,"Drizzle, Light Drizzle, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Smoke Or Haze",0.0,81.5,1011.6,0.0
Flood,69990.0,Km2,75.3,91.5,77.1,81.8,0.0,11.4,5.0,212.3,62.94,100.0,86.34,"Mist, Light Drizzle, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Smoke Or Haze",0.0,76.2,1010.6,0.0
Flood,69990.0,Km2,77.1,86.1,76.2,80.6,0.0,9.2,3.2,200.67,70.73,95.36,86.93,"Light Drizzle, Smoke Or Haze",0.0,90.5,1011.0,0.0
Flood,69990.0,Km2,75.3,87.9,76.7,82.6,0.0,10.3,5.2,110.59,66.39,100.0,83.34,"Mist, Precipitation In Vicinity, Thunderstorm Without Precipitation, Smoke Or Haze",0.0,65.4,1010.6,0.0
Flood,69990.0,Km2,78.9,89.3,77.2,82.4,0.0,9.2,5.4,153.9,66.97,94.28,84.74,"Mist, Light Drizzle, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Smoke Or Haze",0.0,60.6,1009.3,0.0
Flood,69990.0,Km2,77.1,86.1,75.7,81.2,0.0,9.2,4.0,153.13,66.19,94.24,84.23,"Mist, Smoke Or Haze",0.0,65.5,1010.6,0.0
Flood,69990.0,Km2,75.3,90.6,75.8,81.5,0.0,24.2,5.5,221.26,65.76,94.76,83.8,"Precipitation In Vicinity, Rain, Light Rain, Smoke Or Haze",0.0,61.4,1010.6,0.0
